# Columns: mu/Lambda, UV-approx, alpha
# ( nf=3, 5-loop )
2.34500e+00  6.95294e-01  6.47564e-01
2.35000e+00  6.91969e-01  6.45220e-01
2.35500e+00  6.88689e-01  6.42905e-01
2.36000e+00  6.85452e-01  6.40619e-01
2.36500e+00  6.82259e-01  6.38361e-01
2.37000e+00  6.79108e-01  6.36130e-01
2.37500e+00  6.75999e-01  6.33927e-01
2.38000e+00  6.72930e-01  6.31750e-01
2.38500e+00  6.69900e-01  6.29600e-01
2.39000e+00  6.66910e-01  6.27474e-01
2.39500e+00  6.63958e-01  6.25374e-01
2.40000e+00  6.61043e-01  6.23298e-01
2.40500e+00  6.58166e-01  6.21246e-01
2.41000e+00  6.55324e-01  6.19217e-01
2.41500e+00  6.52518e-01  6.17211e-01
2.42000e+00  6.49747e-01  6.15228e-01
2.42500e+00  6.47010e-01  6.13267e-01
2.43000e+00  6.44306e-01  6.11328e-01
2.43500e+00  6.41635e-01  6.09409e-01
2.44000e+00  6.38997e-01  6.07512e-01
2.44500e+00  6.36390e-01  6.05635e-01
2.45000e+00  6.33814e-01  6.03778e-01
2.45500e+00  6.31269e-01  6.01941e-01
2.46000e+00  6.28754e-01  6.00124e-01
2.46500e+00  6.26269e-01  5.98325e-01
2.47000e+00  6.23812e-01  5.96545e-01
2.47500e+00  6.21385e-01  5.94783e-01
2.48000e+00  6.18985e-01  5.93040e-01
2.48500e+00  6.16612e-01  5.91314e-01
2.49000e+00  6.14267e-01  5.89605e-01
2.49500e+00  6.11948e-01  5.87914e-01
2.50000e+00  6.09655e-01  5.86239e-01
2.50500e+00  6.07388e-01  5.84581e-01
2.51000e+00  6.05146e-01  5.82939e-01
2.51500e+00  6.02929e-01  5.81314e-01
2.52000e+00  6.00737e-01  5.79703e-01
2.52500e+00  5.98568e-01  5.78109e-01
2.53000e+00  5.96423e-01  5.76529e-01
2.53500e+00  5.94301e-01  5.74964e-01
2.54000e+00  5.92202e-01  5.73415e-01
2.54500e+00  5.90126e-01  5.71879e-01
2.55000e+00  5.88071e-01  5.70358e-01
2.55500e+00  5.86038e-01  5.68851e-01
2.56000e+00  5.84027e-01  5.67357e-01
2.56500e+00  5.82037e-01  5.65878e-01
2.57000e+00  5.80067e-01  5.64411e-01
2.57500e+00  5.78118e-01  5.62958e-01
2.58000e+00  5.76189e-01  5.61518e-01
2.58500e+00  5.74280e-01  5.60090e-01
2.59000e+00  5.72390e-01  5.58675e-01
2.59500e+00  5.70519e-01  5.57273e-01
2.60000e+00  5.68667e-01  5.55882e-01
2.60500e+00  5.66834e-01  5.54504e-01
2.61000e+00  5.65019e-01  5.53138e-01
2.61500e+00  5.63222e-01  5.51783e-01
2.62000e+00  5.61442e-01  5.50440e-01
2.62500e+00  5.59681e-01  5.49108e-01
2.63000e+00  5.57936e-01  5.47787e-01
2.63500e+00  5.56208e-01  5.46477e-01
2.64000e+00  5.54497e-01  5.45178e-01
2.64500e+00  5.52803e-01  5.43890e-01
2.65000e+00  5.51124e-01  5.42613e-01
2.65500e+00  5.49462e-01  5.41346e-01
2.66000e+00  5.47815e-01  5.40089e-01
2.66500e+00  5.46184e-01  5.38842e-01
2.67000e+00  5.44568e-01  5.37605e-01
2.67500e+00  5.42967e-01  5.36378e-01
2.68000e+00  5.41381e-01  5.35161e-01
2.68500e+00  5.39810e-01  5.33954e-01
2.69000e+00  5.38253e-01  5.32756e-01
2.69500e+00  5.36710e-01  5.31567e-01
2.70000e+00  5.35182e-01  5.30387e-01
2.70500e+00  5.33667e-01  5.29217e-01
2.71000e+00  5.32166e-01  5.28056e-01
2.71500e+00  5.30678e-01  5.26903e-01
2.72000e+00  5.29203e-01  5.25759e-01
2.72500e+00  5.27742e-01  5.24624e-01
2.73000e+00  5.26294e-01  5.23497e-01
2.73500e+00  5.24858e-01  5.22379e-01
2.74000e+00  5.23435e-01  5.21269e-01
2.74500e+00  5.22024e-01  5.20168e-01
2.75000e+00  5.20625e-01  5.19074e-01
2.75500e+00  5.19239e-01  5.17989e-01
2.76000e+00  5.17864e-01  5.16911e-01
2.76500e+00  5.16501e-01  5.15841e-01
2.77000e+00  5.15150e-01  5.14779e-01
2.77500e+00  5.13810e-01  5.13725e-01
2.78000e+00  5.12482e-01  5.12678e-01
2.78500e+00  5.11164e-01  5.11638e-01
2.79000e+00  5.09858e-01  5.10606e-01
2.79500e+00  5.08562e-01  5.09581e-01
2.80000e+00  5.07278e-01  5.08564e-01
2.80500e+00  5.06003e-01  5.07553e-01
2.81000e+00  5.04739e-01  5.06550e-01
2.81500e+00  5.03486e-01  5.05553e-01
2.82000e+00  5.02243e-01  5.04564e-01
2.82500e+00  5.01009e-01  5.03581e-01
2.83000e+00  4.99786e-01  5.02604e-01
2.83500e+00  4.98572e-01  5.01635e-01
2.84000e+00  4.97369e-01  5.00672e-01
2.84500e+00  4.96174e-01  4.99715e-01
2.85000e+00  4.94989e-01  4.98765e-01
2.85500e+00  4.93814e-01  4.97821e-01
2.86000e+00  4.92648e-01  4.96883e-01
2.86500e+00  4.91490e-01  4.95952e-01
2.87000e+00  4.90342e-01  4.95027e-01
2.87500e+00  4.89203e-01  4.94107e-01
2.88000e+00  4.88072e-01  4.93194e-01
2.88500e+00  4.86951e-01  4.92287e-01
2.89000e+00  4.85837e-01  4.91385e-01
2.89500e+00  4.84732e-01  4.90490e-01
2.90000e+00  4.83636e-01  4.89600e-01
2.90500e+00  4.82548e-01  4.88716e-01
2.91000e+00  4.81468e-01  4.87837e-01
2.91500e+00  4.80396e-01  4.86964e-01
2.92000e+00  4.79332e-01  4.86096e-01
2.92500e+00  4.78276e-01  4.85234e-01
2.93000e+00  4.77227e-01  4.84377e-01
2.93500e+00  4.76187e-01  4.83526e-01
2.94000e+00  4.75154e-01  4.82680e-01
2.94500e+00  4.74129e-01  4.81839e-01
2.95000e+00  4.73111e-01  4.81003e-01
2.95500e+00  4.72100e-01  4.80172e-01
2.96000e+00  4.71097e-01  4.79346e-01
2.96500e+00  4.70101e-01  4.78526e-01
2.97000e+00  4.69112e-01  4.77710e-01
2.97500e+00  4.68130e-01  4.76899e-01
2.98000e+00  4.67155e-01  4.76093e-01
2.98500e+00  4.66186e-01  4.75292e-01
2.99000e+00  4.65225e-01  4.74496e-01
2.99500e+00  4.64271e-01  4.73704e-01
3.00000e+00  4.63323e-01  4.72917e-01
3.00500e+00  4.62381e-01  4.72135e-01
3.01000e+00  4.61447e-01  4.71357e-01
3.01500e+00  4.60518e-01  4.70584e-01
3.02000e+00  4.59596e-01  4.69815e-01
3.02500e+00  4.58681e-01  4.69051e-01
3.03000e+00  4.57771e-01  4.68291e-01
3.03500e+00  4.56868e-01  4.67535e-01
3.04000e+00  4.55971e-01  4.66784e-01
3.04500e+00  4.55080e-01  4.66037e-01
3.05000e+00  4.54194e-01  4.65295e-01
3.05500e+00  4.53315e-01  4.64556e-01
3.06000e+00  4.52442e-01  4.63822e-01
3.06500e+00  4.51574e-01  4.63091e-01
3.07000e+00  4.50712e-01  4.62365e-01
3.07500e+00  4.49856e-01  4.61643e-01
3.08000e+00  4.49006e-01  4.60925e-01
3.08500e+00  4.48161e-01  4.60211e-01
3.09000e+00  4.47321e-01  4.59501e-01
3.09500e+00  4.46487e-01  4.58794e-01
3.10000e+00  4.45659e-01  4.58092e-01
3.10500e+00  4.44835e-01  4.57393e-01
3.11000e+00  4.44017e-01  4.56698e-01
3.11500e+00  4.43204e-01  4.56007e-01
3.12000e+00  4.42397e-01  4.55320e-01
3.12500e+00  4.41594e-01  4.54636e-01
3.13000e+00  4.40797e-01  4.53956e-01
3.13500e+00  4.40004e-01  4.53280e-01
3.14000e+00  4.39217e-01  4.52607e-01
3.14500e+00  4.38435e-01  4.51938e-01
3.15000e+00  4.37657e-01  4.51272e-01
3.15500e+00  4.36884e-01  4.50610e-01
3.16000e+00  4.36116e-01  4.49951e-01
3.16500e+00  4.35353e-01  4.49296e-01
3.17000e+00  4.34594e-01  4.48644e-01
3.17500e+00  4.33840e-01  4.47996e-01
3.18000e+00  4.33091e-01  4.47351e-01
3.18500e+00  4.32346e-01  4.46709e-01
3.19000e+00  4.31606e-01  4.46070e-01
3.19500e+00  4.30870e-01  4.45435e-01
3.20000e+00  4.30138e-01  4.44803e-01
3.20500e+00  4.29411e-01  4.44174e-01
3.21000e+00  4.28689e-01  4.43549e-01
3.21500e+00  4.27970e-01  4.42926e-01
3.22000e+00  4.27256e-01  4.42307e-01
3.22500e+00  4.26546e-01  4.41690e-01
3.23000e+00  4.25840e-01  4.41077e-01
3.23500e+00  4.25139e-01  4.40467e-01
3.24000e+00  4.24441e-01  4.39860e-01
3.24500e+00  4.23748e-01  4.39256e-01
3.25000e+00  4.23058e-01  4.38655e-01
3.25500e+00  4.22373e-01  4.38057e-01
3.26000e+00  4.21692e-01  4.37462e-01
3.26500e+00  4.21014e-01  4.36869e-01
3.27000e+00  4.20340e-01  4.36280e-01
3.27500e+00  4.19671e-01  4.35694e-01
3.28000e+00  4.19005e-01  4.35110e-01
3.28500e+00  4.18342e-01  4.34529e-01
3.29000e+00  4.17684e-01  4.33951e-01
3.29500e+00  4.17029e-01  4.33376e-01
3.30000e+00  4.16378e-01  4.32803e-01
3.30500e+00  4.15731e-01  4.32233e-01
3.31000e+00  4.15087e-01  4.31666e-01
3.31500e+00  4.14447e-01  4.31102e-01
3.32000e+00  4.13810e-01  4.30540e-01
3.32500e+00  4.13177e-01  4.29981e-01
3.33000e+00  4.12547e-01  4.29424e-01
3.33500e+00  4.11921e-01  4.28870e-01
3.34000e+00  4.11298e-01  4.28319e-01
3.34500e+00  4.10679e-01  4.27770e-01
3.35000e+00  4.10063e-01  4.27224e-01
3.35500e+00  4.09450e-01  4.26680e-01
3.36000e+00  4.08840e-01  4.26139e-01
3.36500e+00  4.08234e-01  4.25600e-01
3.37000e+00  4.07631e-01  4.25064e-01
3.37500e+00  4.07032e-01  4.24530e-01
3.38000e+00  4.06435e-01  4.23999e-01
3.38500e+00  4.05842e-01  4.23470e-01
3.39000e+00  4.05252e-01  4.22943e-01
3.39500e+00  4.04665e-01  4.22419e-01
3.40000e+00  4.04081e-01  4.21897e-01
3.40500e+00  4.03500e-01  4.21378e-01
3.41000e+00  4.02923e-01  4.20861e-01
3.41500e+00  4.02348e-01  4.20346e-01
3.42000e+00  4.01776e-01  4.19833e-01
3.42500e+00  4.01207e-01  4.19323e-01
3.43000e+00  4.00641e-01  4.18815e-01
3.43500e+00  4.00078e-01  4.18309e-01
3.44000e+00  3.99518e-01  4.17805e-01
3.44500e+00  3.98961e-01  4.17304e-01
3.45000e+00  3.98407e-01  4.16805e-01
3.45500e+00  3.97855e-01  4.16308e-01
3.46000e+00  3.97307e-01  4.15813e-01
3.46500e+00  3.96761e-01  4.15320e-01
3.47000e+00  3.96217e-01  4.14830e-01
3.47500e+00  3.95677e-01  4.14341e-01
3.48000e+00  3.95139e-01  4.13855e-01
3.48500e+00  3.94604e-01  4.13371e-01
3.49000e+00  3.94072e-01  4.12888e-01
3.49500e+00  3.93542e-01  4.12408e-01
3.50000e+00  3.93015e-01  4.11930e-01
3.50500e+00  3.92490e-01  4.11454e-01
3.51000e+00  3.91969e-01  4.10980e-01
3.51500e+00  3.91449e-01  4.10508e-01
3.52000e+00  3.90932e-01  4.10038e-01
3.52500e+00  3.90418e-01  4.09570e-01
3.53000e+00  3.89906e-01  4.09104e-01
3.53500e+00  3.89397e-01  4.08639e-01
3.54000e+00  3.88890e-01  4.08177e-01
3.54500e+00  3.88386e-01  4.07717e-01
3.55000e+00  3.87884e-01  4.07258e-01
3.55500e+00  3.87384e-01  4.06802e-01
3.56000e+00  3.86887e-01  4.06347e-01
3.56500e+00  3.86392e-01  4.05894e-01
3.57000e+00  3.85900e-01  4.05443e-01
3.57500e+00  3.85410e-01  4.04994e-01
3.58000e+00  3.84922e-01  4.04547e-01
3.58500e+00  3.84437e-01  4.04101e-01
3.59000e+00  3.83954e-01  4.03658e-01
3.59500e+00  3.83473e-01  4.03216e-01
3.60000e+00  3.82994e-01  4.02776e-01
3.60500e+00  3.82518e-01  4.02337e-01
3.61000e+00  3.82043e-01  4.01901e-01
3.61500e+00  3.81571e-01  4.01466e-01
3.62000e+00  3.81101e-01  4.01033e-01
3.62500e+00  3.80634e-01  4.00601e-01
3.63000e+00  3.80168e-01  4.00172e-01
3.63500e+00  3.79705e-01  3.99744e-01
3.64000e+00  3.79244e-01  3.99317e-01
3.64500e+00  3.78785e-01  3.98893e-01
3.65000e+00  3.78328e-01  3.98470e-01
3.65500e+00  3.77873e-01  3.98048e-01
3.66000e+00  3.77420e-01  3.97629e-01
3.66500e+00  3.76969e-01  3.97211e-01
3.67000e+00  3.76520e-01  3.96794e-01
3.67500e+00  3.76073e-01  3.96380e-01
3.68000e+00  3.75628e-01  3.95966e-01
3.68500e+00  3.75185e-01  3.95555e-01
3.69000e+00  3.74745e-01  3.95145e-01
3.69500e+00  3.74306e-01  3.94736e-01
3.70000e+00  3.73869e-01  3.94330e-01
3.70500e+00  3.73434e-01  3.93924e-01
3.71000e+00  3.73001e-01  3.93521e-01
3.71500e+00  3.72569e-01  3.93118e-01
3.72000e+00  3.72140e-01  3.92718e-01
3.72500e+00  3.71713e-01  3.92318e-01
3.73000e+00  3.71287e-01  3.91921e-01
3.73500e+00  3.70863e-01  3.91525e-01
3.74000e+00  3.70441e-01  3.91130e-01
3.74500e+00  3.70021e-01  3.90737e-01
3.75000e+00  3.69603e-01  3.90345e-01
3.75500e+00  3.69186e-01  3.89955e-01
3.76000e+00  3.68772e-01  3.89566e-01
3.76500e+00  3.68359e-01  3.89178e-01
3.77000e+00  3.67948e-01  3.88792e-01
3.77500e+00  3.67538e-01  3.88408e-01
3.78000e+00  3.67131e-01  3.88025e-01
3.78500e+00  3.66725e-01  3.87643e-01
3.79000e+00  3.66321e-01  3.87263e-01
3.79500e+00  3.65918e-01  3.86884e-01
3.80000e+00  3.65517e-01  3.86506e-01
3.80500e+00  3.65118e-01  3.86130e-01
3.81000e+00  3.64721e-01  3.85755e-01
3.81500e+00  3.64325e-01  3.85382e-01
3.82000e+00  3.63931e-01  3.85010e-01
3.82500e+00  3.63538e-01  3.84639e-01
3.83000e+00  3.63147e-01  3.84270e-01
3.83500e+00  3.62758e-01  3.83902e-01
3.84000e+00  3.62370e-01  3.83535e-01
3.84500e+00  3.61984e-01  3.83169e-01
3.85000e+00  3.61600e-01  3.82805e-01
3.85500e+00  3.61217e-01  3.82442e-01
3.86000e+00  3.60835e-01  3.82081e-01
3.86500e+00  3.60456e-01  3.81721e-01
3.87000e+00  3.60077e-01  3.81362e-01
3.87500e+00  3.59701e-01  3.81004e-01
3.88000e+00  3.59325e-01  3.80647e-01
3.88500e+00  3.58952e-01  3.80292e-01
3.89000e+00  3.58579e-01  3.79938e-01
3.89500e+00  3.58209e-01  3.79585e-01
3.90000e+00  3.57839e-01  3.79234e-01
3.90500e+00  3.57472e-01  3.78883e-01
3.91000e+00  3.57105e-01  3.78534e-01
3.91500e+00  3.56741e-01  3.78186e-01
3.92000e+00  3.56377e-01  3.77840e-01
3.92500e+00  3.56015e-01  3.77494e-01
3.93000e+00  3.55655e-01  3.77150e-01
3.93500e+00  3.55295e-01  3.76807e-01
3.94000e+00  3.54938e-01  3.76465e-01
3.94500e+00  3.54581e-01  3.76124e-01
3.95000e+00  3.54226e-01  3.75785e-01
3.95500e+00  3.53873e-01  3.75446e-01
3.96000e+00  3.53521e-01  3.75109e-01
3.96500e+00  3.53170e-01  3.74773e-01
3.97000e+00  3.52820e-01  3.74438e-01
3.97500e+00  3.52472e-01  3.74104e-01
3.98000e+00  3.52126e-01  3.73771e-01
3.98500e+00  3.51780e-01  3.73439e-01
3.99000e+00  3.51436e-01  3.73109e-01
3.99500e+00  3.51093e-01  3.72779e-01
4.00000e+00  3.50752e-01  3.72451e-01
4.00500e+00  3.50411e-01  3.72124e-01
4.01000e+00  3.50073e-01  3.71798e-01
4.01500e+00  3.49735e-01  3.71472e-01
4.02000e+00  3.49399e-01  3.71148e-01
4.02500e+00  3.49063e-01  3.70825e-01
4.03000e+00  3.48730e-01  3.70504e-01
4.03500e+00  3.48397e-01  3.70183e-01
4.04000e+00  3.48066e-01  3.69863e-01
4.04500e+00  3.47736e-01  3.69544e-01
4.05000e+00  3.47407e-01  3.69227e-01
4.05500e+00  3.47079e-01  3.68910e-01
4.06000e+00  3.46753e-01  3.68594e-01
4.06500e+00  3.46427e-01  3.68280e-01
4.07000e+00  3.46103e-01  3.67966e-01
4.07500e+00  3.45781e-01  3.67654e-01
4.08000e+00  3.45459e-01  3.67342e-01
4.08500e+00  3.45138e-01  3.67032e-01
4.09000e+00  3.44819e-01  3.66722e-01
4.09500e+00  3.44501e-01  3.66413e-01
4.10000e+00  3.44184e-01  3.66106e-01
4.10500e+00  3.43868e-01  3.65799e-01
4.11000e+00  3.43553e-01  3.65494e-01
4.11500e+00  3.43240e-01  3.65189e-01
4.12000e+00  3.42928e-01  3.64885e-01
4.12500e+00  3.42616e-01  3.64583e-01
4.13000e+00  3.42306e-01  3.64281e-01
4.13500e+00  3.41997e-01  3.63980e-01
4.14000e+00  3.41689e-01  3.63680e-01
4.14500e+00  3.41382e-01  3.63381e-01
4.15000e+00  3.41076e-01  3.63083e-01
4.15500e+00  3.40772e-01  3.62786e-01
4.16000e+00  3.40468e-01  3.62490e-01
4.16500e+00  3.40166e-01  3.62195e-01
4.17000e+00  3.39864e-01  3.61901e-01
4.17500e+00  3.39564e-01  3.61607e-01
4.18000e+00  3.39264e-01  3.61315e-01
4.18500e+00  3.38966e-01  3.61023e-01
4.19000e+00  3.38669e-01  3.60733e-01
4.19500e+00  3.38373e-01  3.60443e-01
4.20000e+00  3.38077e-01  3.60154e-01
4.20500e+00  3.37783e-01  3.59866e-01
4.21000e+00  3.37490e-01  3.59579e-01
4.21500e+00  3.37198e-01  3.59293e-01
4.22000e+00  3.36907e-01  3.59007e-01
4.22500e+00  3.36617e-01  3.58723e-01
4.23000e+00  3.36328e-01  3.58439e-01
4.23500e+00  3.36039e-01  3.58157e-01
4.24000e+00  3.35752e-01  3.57875e-01
4.24500e+00  3.35466e-01  3.57594e-01
4.25000e+00  3.35181e-01  3.57313e-01
4.25500e+00  3.34897e-01  3.57034e-01
4.26000e+00  3.34613e-01  3.56756e-01
4.26500e+00  3.34331e-01  3.56478e-01
4.27000e+00  3.34050e-01  3.56201e-01
4.27500e+00  3.33769e-01  3.55925e-01
4.28000e+00  3.33490e-01  3.55650e-01
4.28500e+00  3.33211e-01  3.55375e-01
4.29000e+00  3.32934e-01  3.55102e-01
4.29500e+00  3.32657e-01  3.54829e-01
4.30000e+00  3.32381e-01  3.54557e-01
4.30500e+00  3.32107e-01  3.54286e-01
4.31000e+00  3.31833e-01  3.54016e-01
4.31500e+00  3.31560e-01  3.53746e-01
4.32000e+00  3.31288e-01  3.53477e-01
4.32500e+00  3.31016e-01  3.53209e-01
4.33000e+00  3.30746e-01  3.52942e-01
4.33500e+00  3.30477e-01  3.52676e-01
4.34000e+00  3.30208e-01  3.52410e-01
4.34500e+00  3.29940e-01  3.52145e-01
4.35000e+00  3.29674e-01  3.51881e-01
4.35500e+00  3.29408e-01  3.51618e-01
4.36000e+00  3.29143e-01  3.51355e-01
4.36500e+00  3.28879e-01  3.51093e-01
4.37000e+00  3.28615e-01  3.50832e-01
4.37500e+00  3.28353e-01  3.50572e-01
4.38000e+00  3.28091e-01  3.50312e-01
4.38500e+00  3.27830e-01  3.50054e-01
4.39000e+00  3.27570e-01  3.49795e-01
4.39500e+00  3.27311e-01  3.49538e-01
4.40000e+00  3.27053e-01  3.49282e-01
4.40500e+00  3.26796e-01  3.49026e-01
4.41000e+00  3.26539e-01  3.48771e-01
4.41500e+00  3.26283e-01  3.48516e-01
4.42000e+00  3.26028e-01  3.48262e-01
4.42500e+00  3.25774e-01  3.48009e-01
4.43000e+00  3.25521e-01  3.47757e-01
4.43500e+00  3.25268e-01  3.47505e-01
4.44000e+00  3.25016e-01  3.47255e-01
4.44500e+00  3.24765e-01  3.47004e-01
4.45000e+00  3.24515e-01  3.46755e-01
4.45500e+00  3.24265e-01  3.46506e-01
4.46000e+00  3.24017e-01  3.46258e-01
4.46500e+00  3.23769e-01  3.46011e-01
4.47000e+00  3.23522e-01  3.45764e-01
4.47500e+00  3.23275e-01  3.45518e-01
4.48000e+00  3.23030e-01  3.45273e-01
4.48500e+00  3.22785e-01  3.45028e-01
4.49000e+00  3.22541e-01  3.44784e-01
4.49500e+00  3.22298e-01  3.44541e-01
4.50000e+00  3.22055e-01  3.44298e-01
4.50500e+00  3.21813e-01  3.44056e-01
4.51000e+00  3.21572e-01  3.43815e-01
4.51500e+00  3.21332e-01  3.43574e-01
4.52000e+00  3.21092e-01  3.43334e-01
4.52500e+00  3.20853e-01  3.43095e-01
4.53000e+00  3.20615e-01  3.42856e-01
4.53500e+00  3.20378e-01  3.42618e-01
4.54000e+00  3.20141e-01  3.42381e-01
4.54500e+00  3.19905e-01  3.42144e-01
4.55000e+00  3.19670e-01  3.41908e-01
4.55500e+00  3.19435e-01  3.41672e-01
4.56000e+00  3.19202e-01  3.41438e-01
4.56500e+00  3.18968e-01  3.41203e-01
4.57000e+00  3.18736e-01  3.40970e-01
4.57500e+00  3.18504e-01  3.40737e-01
4.58000e+00  3.18273e-01  3.40504e-01
4.58500e+00  3.18043e-01  3.40273e-01
4.59000e+00  3.17813e-01  3.40042e-01
4.59500e+00  3.17584e-01  3.39811e-01
4.60000e+00  3.17356e-01  3.39581e-01
4.60500e+00  3.17128e-01  3.39352e-01
4.61000e+00  3.16901e-01  3.39123e-01
4.61500e+00  3.16675e-01  3.38895e-01
4.62000e+00  3.16449e-01  3.38668e-01
4.62500e+00  3.16224e-01  3.38441e-01
4.63000e+00  3.16000e-01  3.38215e-01
4.63500e+00  3.15776e-01  3.37989e-01
4.64000e+00  3.15553e-01  3.37764e-01
4.64500e+00  3.15331e-01  3.37540e-01
4.65000e+00  3.15109e-01  3.37316e-01
4.65500e+00  3.14888e-01  3.37092e-01
4.66000e+00  3.14667e-01  3.36870e-01
4.66500e+00  3.14447e-01  3.36647e-01
4.67000e+00  3.14228e-01  3.36426e-01
4.67500e+00  3.14010e-01  3.36205e-01
4.68000e+00  3.13792e-01  3.35984e-01
4.68500e+00  3.13574e-01  3.35765e-01
4.69000e+00  3.13358e-01  3.35545e-01
4.69500e+00  3.13142e-01  3.35327e-01
4.70000e+00  3.12926e-01  3.35108e-01
4.70500e+00  3.12712e-01  3.34891e-01
4.71000e+00  3.12497e-01  3.34674e-01
4.71500e+00  3.12284e-01  3.34457e-01
4.72000e+00  3.12071e-01  3.34241e-01
4.72500e+00  3.11858e-01  3.34026e-01
4.73000e+00  3.11647e-01  3.33811e-01
4.73500e+00  3.11435e-01  3.33597e-01
4.74000e+00  3.11225e-01  3.33383e-01
4.74500e+00  3.11015e-01  3.33170e-01
4.75000e+00  3.10805e-01  3.32957e-01
4.75500e+00  3.10596e-01  3.32745e-01
4.76000e+00  3.10388e-01  3.32533e-01
4.76500e+00  3.10180e-01  3.32322e-01
4.77000e+00  3.09973e-01  3.32112e-01
4.77500e+00  3.09767e-01  3.31902e-01
4.78000e+00  3.09561e-01  3.31692e-01
4.78500e+00  3.09356e-01  3.31483e-01
4.79000e+00  3.09151e-01  3.31275e-01
4.79500e+00  3.08946e-01  3.31067e-01
